statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-02;Zentral verwaltete Hörsäle und Lehrräume;GES;Geschlecht;GESM;männlich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-04;Ernährungs- und Haushaltswissenschaften;GES;Geschlecht;GESW;weiblich;370;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-11;Materialwissenschaft und Werkstofftechnik;GES;Geschlecht;GESM;männlich;1461;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SOZ-01;Soziale Einrichtungen;GES;Geschlecht;GESW;weiblich;9;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SONST-01;Übrige Ausbildungseinrichtungen;GES;Geschlecht;GESM;männlich;219;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-KLFRMD-02;Mit der Klinik verbundene u.klinikfremde Einricht.;GES;Geschlecht;GESW;weiblich;23;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-04;Physik, Astronomie;GES;Geschlecht;GESM;männlich;9074;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;LB-RW-01;Rechtswissenschaften;GES;Geschlecht;GESM;männlich;3486;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-08;Bauingenieurwesen;GES;Geschlecht;GESW;weiblich;1263;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SF013;Architektur;GES;Geschlecht;GESW;weiblich;1119;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-07;Biologie;GES;Geschlecht;GESW;weiblich;4551;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-09;Germanistik (Deutsch, germ. Sprachen o. Anglistik);GES;Geschlecht;GESW;weiblich;2173;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;AFEW-ALLG-01;Agrar-, Forst- und Ernährungswissenschaften allg.;GES;Geschlecht;GESM;männlich;158;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-KP-01;Klinisch-prakt. Humanmedizin (ohne Zahnmedizin);GES;Geschlecht;GESW;weiblich;24687;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-12;Kommunikationswissenschaft/Publizistik;GES;Geschlecht;GESW;weiblich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-01;Zentrale Hochschulverwaltung;GES;Geschlecht;GESW;weiblich;2027;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-03;Gestaltung;GES;Geschlecht;GESM;männlich;917;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-03;Maschinenbau/Verfahrenstechnik;GES;Geschlecht;GESM;männlich;14010;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;KL-EINR-AUSB-01;Übrige Ausbildungseinrichtungen der Kliniken;GES;Geschlecht;GESM;männlich;16;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-VK-01;Vorklinische Humanmedizin (einschl. Zahnmedizin);GES;Geschlecht;GESW;weiblich;2230;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-01;Mathematik, Naturwissenschaften allgemein;GES;Geschlecht;GESM;männlich;466;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-KLFRMD-02;Mit der Klinik verbundene u.klinikfremde Einricht.;GES;Geschlecht;GESM;männlich;23;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-02;Bergbau, Hüttenwesen;GES;Geschlecht;GESM;männlich;402;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-05;Sozialwesen;GES;Geschlecht;GESW;weiblich;1640;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;FACHGR-INGW-01;Ingenieurwissenschaften allgemein;GES;Geschlecht;GESM;männlich;1650;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-04;Darstellende Kunst, Film u.Fernsehen, Theaterwiss.;GES;Geschlecht;GESM;männlich;382;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-08;Geowissenschaften (ohne Geographie);GES;Geschlecht;GESW;weiblich;996;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-03;Gestaltung;GES;Geschlecht;GESW;weiblich;768;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;HS-VERW-02;Zentral verwaltete Hörsäle und Lehrräume;GES;Geschlecht;GESW;weiblich;-;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-11;Romanistik;GES;Geschlecht;GESM;männlich;426;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-04;Darstellende Kunst, Film u.Fernsehen, Theaterwiss.;GES;Geschlecht;GESM;männlich;385;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESW;weiblich;1280;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-03;Gestaltung;GES;Geschlecht;GESW;weiblich;607;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-05;Verkehrstechnik, Nautik;GES;Geschlecht;GESW;weiblich;308;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-02;Mathematik;GES;Geschlecht;GESM;männlich;4618;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-04;Sozialwissenschaften/Soziologie;GES;Geschlecht;GESW;weiblich;1733;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-12;Slawistik, Baltistik, Finno-Ugristik;GES;Geschlecht;GESM;männlich;147;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-09;Vermessungswesen;GES;Geschlecht;GESW;weiblich;158;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-ALLG-01;Veterinärmedizin allgemein;GES;Geschlecht;GESM;männlich;4;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-12;Informatik;GES;Geschlecht;GESM;männlich;10600;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-MEDHUM-01;Gesundheitswissenschaften;GES;Geschlecht;GESW;weiblich;1430;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SOZ-01;Soziale Einrichtungen;GES;Geschlecht;GESM;männlich;11;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-KT-01;Klinisch-theor. Humanmedizin (einschl.Zahnmedizin);GES;Geschlecht;GESW;weiblich;6544;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-01;Kunst, Kunstwissenschaft allgemein;GES;Geschlecht;GESW;weiblich;804;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-WISS-01;Zentrale wissenschaftliche Einrichtungen;GES;Geschlecht;GESW;weiblich;4229;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SF013;Architektur;GES;Geschlecht;GESW;weiblich;1109;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-04;Physik, Astronomie;GES;Geschlecht;GESM;männlich;9132;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-02;Bildende Kunst;GES;Geschlecht;GESW;weiblich;321;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-11;Romanistik;GES;Geschlecht;GESM;männlich;445;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-07;Biologie;GES;Geschlecht;GESW;weiblich;4660;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-MEDHUM-01;Gesundheitswissenschaften;GES;Geschlecht;GESW;weiblich;1269;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-KT-01;Klinisch-theor. Humanmedizin (einschl.Zahnmedizin);GES;Geschlecht;GESW;weiblich;5687;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;KL-EINR-SOZ-01;Soziale Einrichtungen der Kliniken;GES;Geschlecht;GESM;männlich;25;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;KL-EINR-SOZ-01;Soziale Einrichtungen der Kliniken;GES;Geschlecht;GESW;weiblich;15;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-07;Raumplanung;GES;Geschlecht;GESW;weiblich;380;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-05;Musik, Musikwissenschaft;GES;Geschlecht;GESM;männlich;2123;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-05;Sozialwesen;GES;Geschlecht;GESW;weiblich;1873;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-05;Chemie;GES;Geschlecht;GESW;weiblich;3483;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-09;Germanistik (Deutsch, germ. Sprachen o. Anglistik);GES;Geschlecht;GESW;weiblich;2233;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;BIB-ZENTRAL-01;Zentralbibliothek;GES;Geschlecht;GESW;weiblich;261;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-KT-01;Katholische Theologie;GES;Geschlecht;GESW;weiblich;378;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-07;Verwaltungswissenschaften;GES;Geschlecht;GESW;weiblich;818;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-KT-01;Klinisch-theoretische Veterinärmedizin;GES;Geschlecht;GESW;weiblich;374;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SOZ-01;Soziale Einrichtungen;GES;Geschlecht;GESM;männlich;13;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-04;Sozialwissenschaften/Soziologie;GES;Geschlecht;GESW;weiblich;1672;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-NATW-06;Pharmazie;GES;Geschlecht;GESW;weiblich;750;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-10;Anglistik, Amerikanistik;GES;Geschlecht;GESW;weiblich;1358;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDVET-VK-01;Vorklinische Veterinärmedizin;GES;Geschlecht;GESM;männlich;108;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-07;Allg. und vergl. Literatur- und Sprachwissenschaft;GES;Geschlecht;GESW;weiblich;965;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;THEOL-KT-01;Katholische Theologie;GES;Geschlecht;GESW;weiblich;354;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-05;Sozialwesen;GES;Geschlecht;GESW;weiblich;1704;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-VK-01;Vorklinische Humanmedizin (einschl. Zahnmedizin);GES;Geschlecht;GESM;männlich;2146;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;KL-EINR-AUSB-01;Übrige Ausbildungseinrichtungen der Kliniken;GES;Geschlecht;GESW;weiblich;163;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;PHIL-KLASS-01;Altphilologie (klassische Philologie);GES;Geschlecht;GESW;weiblich;190;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-SKW-12;Slawistik, Baltistik, Finno-Ugristik;GES;Geschlecht;GESM;männlich;155;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-09;Wirtschaftsingenieurw. mit wirtschaftsw. Schwerp.;GES;Geschlecht;GESW;weiblich;225;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-KT-01;Klinisch-theor. Humanmedizin (einschl.Zahnmedizin);GES;Geschlecht;GESM;männlich;6268;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-INGW-07;Raumplanung;GES;Geschlecht;GESW;weiblich;357;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-RWSW-02;Regionalwissenschaften;GES;Geschlecht;GESW;weiblich;92;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;MEDHUM-ALLG-01;Humanmedizin allgemein;GES;Geschlecht;GESW;weiblich;317;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-AGRW-03;Forstwissenschaft, Holzwirtschaft;GES;Geschlecht;GESW;weiblich;245;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-04;Darstellende Kunst, Film u.Fernsehen, Theaterwiss.;GES;Geschlecht;GESW;weiblich;408;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-KUNSTW-02;Bildende Kunst;GES;Geschlecht;GESM;männlich;443;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;EINR-SOZ-01;Soziale Einrichtungen;GES;Geschlecht;GESW;weiblich;9;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
21341;Statistik des Hochschulpersonals;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;BERLF1;Lehr- und Forschungsbereiche;SB-MEDHUM-01;Gesundheitswissenschaften;GES;Geschlecht;GESM;männlich;857;Anzahl;PER034;Hauptberufl. wissenschaftl. u. künstler. Personal
