,year,nationality,gender,subj_code,subj_name,number
5792,2020,NATA,GESW,SF197,Holzbau,8
5793,2022,NATD,GESW,SF085,Japanologie,1538
5794,2018,NATA,GESM,SF056,Finno-Ugristik,6
5795,2018,NATD,GESW,SF125,Agrarökonomie,609
5796,2019,NATA,GESM,SF143,Augenoptik,25
5797,2021,NATD,GESM,SF073,Judaistik/Hebräisch,183
5798,2020,NATD,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",1712
5799,2018,NATA,GESW,SF184,Wirtschaftswissenschaften,6383
5800,2021,NATA,GESM,SF048,Elektrotechnik/Elektronik,17773
5801,2023,NATA,GESW,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
5802,2020,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
5803,2023,NATD,GESW,SF172,Verwaltungswissenschaft/-wesen,10932
5804,2018,NATD,GESW,SF365,Pädagogik der frühen Kindheit,2889
5805,2020,NATA,GESM,SF057,Luft- und Raumfahrttechnik,1072
5806,2022,NATA,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,131
5807,2019,NATA,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),1047
5808,2023,NATD,GESW,SF078,Indologie,53
5809,2019,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),10907
5810,2018,NATD,GESM,SF081,Iranistik,80
5811,2022,NATA,GESW,SF071,Haushalts- und Ernährungswissenschaft,442
5812,2018,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),1200
5813,2019,NATD,GESW,SF166,Sportmanagement/Sportökonomie,1342
5814,2022,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),4955
5815,2022,NATA,GESM,SF184,Wirtschaftswissenschaften,6252
5816,2022,NATA,GESW,SF226,Verfahrenstechnik,979
5817,2023,NATA,GESM,SF174,Volkskunde,24
5818,2019,NATA,GESW,SF080,Instrumentalmusik,2472
5819,2019,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,573
5820,2019,NATD,GESW,SF260,Bundeswehrverwaltung,286
5821,2021,NATD,GESW,SF166,Sportmanagement/Sportökonomie,2952
5822,2023,NATD,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
5823,2020,NATD,GESW,SF232,Gesundheitswissenschaften/-management,26867
5824,2019,NATD,GESW,SF020,Bergbau/Bergtechnik,248
5825,2020,NATD,GESM,SF235,Fahrzeugtechnik,9292
5826,2023,NATD,GESM,SF080,Instrumentalmusik,1145
5827,2020,NATA,GESM,SF305,Medientechnik,407
5828,2020,NATA,GESW,SF209,Tschechisch,25
5829,2020,NATA,GESW,SF199,Lernbereich Technik,14
5830,2021,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,579
5831,2018,NATA,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",3
5832,2018,NATA,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
5833,2020,NATA,GESM,SF056,Finno-Ugristik,4
5834,2018,NATA,GESW,SF185,Zahnmedizin,1194
5835,2020,NATD,GESW,SF138,Agrarbiologie,398
5836,2020,NATA,GESW,SF052,Erziehungswissenschaft (Pädagogik),3543
5837,2023,NATA,GESW,SF122,"Orientalistik, Altorientalistik",121
5838,2021,NATA,GESM,SF143,Augenoptik,29
5839,2018,NATA,GESM,SF305,Medientechnik,304
5840,2018,NATD,GESW,SF124,Ozeanografie,7
5841,2019,NATA,GESM,SF142,Schiffbau/Schiffstechnik,201
5842,2021,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),11289
5843,2023,NATD,GESW,SF171,Vermessungswesen (Geodäsie),1052
5844,2020,NATA,GESW,SF302,Medienwissenschaft,912
5845,2020,NATA,GESW,SF292,Islamische Studien/Islamische Theologie,118
5846,2022,NATD,GESW,SF084,Italienisch,505
5847,2020,NATA,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",61
5848,2023,NATA,GESW,SF268,Verkehrswesen,0
5849,2022,NATA,GESW,SF320,Ernährungswissenschaft,740
5850,2021,NATD,GESW,SF260,Bundeswehrverwaltung,290
5851,2021,NATA,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),1310
5852,2023,NATA,GESW,SF028,Brauwesen/Getränketechnologie,15
5853,2021,NATD,GESW,SF020,Bergbau/Bergtechnik,231
5854,2022,NATA,GESW,SF070,Griechisch,36
5855,2021,NATA,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5856,2019,NATA,GESM,SF048,Elektrotechnik/Elektronik,16987
5857,2023,NATD,GESW,SF077,Wasserwirtschaft,250
5858,2019,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,1373
5859,2019,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,713
5860,2018,NATD,GESM,SF082,Holz-/Fasertechnik,771
5861,2022,NATD,GESM,SF245,Sozialpädagogik,2163
5862,2021,NATD,GESW,SF167,Europäische Wirtschaft,1179
5863,2022,NATA,GESW,SF073,Judaistik/Hebräisch,68
5864,2022,NATA,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
5865,2022,NATD,GESM,SF005,Klassische Philologie,130
5866,2023,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5867,2023,NATA,GESM,SF031,Byzantinistik,17
5868,2021,NATD,GESW,SF021,Betriebswirtschaftslehre,97537
5869,2019,NATA,GESW,SF139,Russisch,207
5870,2019,NATD,GESW,SF261,Innere Verwaltung,4597
5871,2021,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,720
5872,2023,NATA,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,338
5873,2021,NATA,GESM,SF380,Mechatronik,6053
5874,2018,NATD,GESW,SF220,Milch- und Molkereiwirtschaft,34
5875,2018,NATA,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",3
5876,2019,NATA,GESM,SF140,Angewandte Systemwissenschaften,562
5877,2021,NATA,GESM,SF140,Angewandte Systemwissenschaften,677
5878,2018,NATA,GESM,SF304,Medienwirtschaft/Medienmanagement,287
5879,2020,NATA,GESM,SF294,Materialwissenschaften,483
5880,2020,NATA,GESM,SF304,Medienwirtschaft/Medienmanagement,340
5881,2018,NATA,GESM,SF294,Materialwissenschaften,262
5882,2021,NATA,GESM,SF286,Mikrosystemtechnik,972
5883,2020,NATA,GESM,SF054,Film und Fernsehen,229
5884,2019,NATD,GESW,SF021,Betriebswirtschaftslehre,98417
5885,2019,NATA,GESM,SF380,Mechatronik,5397
5886,2019,NATD,GESW,SF167,Europäische Wirtschaft,1255
5887,2023,NATD,GESM,SF081,Iranistik,41
5888,2023,NATA,GESM,SF177,Werkstofftechnik,1298
5889,2018,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,6540
5890,2020,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,9875
5891,2022,NATD,GESW,SF333,Haushaltswissenschaft,120
5892,2019,NATD,GESM,SF074,Transport-/Fördertechnik,347
5893,2021,NATA,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5894,2023,NATD,GESW,SF076,Hütten- und Gießereiwesen,63
5895,2023,NATA,GESW,SF123,Ingenieurinformatik/Technische Informatik,1225
5896,2020,NATA,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
5897,2019,NATA,GESM,SF287,Neue Medien,209
5898,2020,NATA,GESW,SF205,Bildhauerei/Plastik,119
5899,2020,NATA,GESW,SF195,Gesundheitspädagogik,162
5900,2022,NATD,GESW,SF083,Islamwissenschaft,634
5901,2023,NATA,GESW,SF269,Zoll- und Steuerverwaltung,26
5902,2018,NATA,GESM,SF054,Film und Fernsehen,186
5903,2018,NATD,GESW,SF221,Bioinformatik,835
5904,2019,NATA,GESM,SF141,Abfallwirtschaft,4
5905,2020,NATD,GESW,SF139,Russisch,423
5906,2020,NATD,GESM,SF082,Holz-/Fasertechnik,719
5907,2018,NATA,GESW,SF088,Optoelektronik,29
5908,2023,NATA,GESW,SF029,Sportwissenschaft,631
5909,2020,NATA,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",2
5910,2022,NATA,GESM,SF181,Wirtschaftspädagogik,76
5911,2018,NATD,GESM,SF235,Fahrzeugtechnik,10222
5912,2021,NATA,GESW,SF080,Instrumentalmusik,2437
5913,2019,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,633
5914,2021,NATD,GESW,SF261,Innere Verwaltung,5086
5915,2018,NATD,GESW,SF127,Philosophie,7466
5916,2021,NATD,GESM,SF075,Holzwirtschaft,149
5917,2019,NATA,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
5918,2022,NATA,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),1422
5919,2023,NATD,GESM,SF082,Holz-/Fasertechnik,635
5920,2023,NATA,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1340
5921,2019,NATA,GESW,SF234,Pflegewissenschaft/-management,486
5922,2021,NATA,GESW,SF234,Pflegewissenschaft/-management,631
5923,2021,NATD,GESW,SF168,Justizvollzug,113
5924,2023,NATA,GESM,SF270,Berufs- und Wirtschaftspädagogik,113
5925,2022,NATD,GESM,SF006,Amerikanistik/Amerikakunde,622
5926,2022,NATA,GESM,SF182,Internationale Betriebswirtschaft/Management,7425
5927,2019,NATD,GESW,SF262,Bibliothekswesen,45
5928,2021,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),1947
5929,2018,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,413
5930,2020,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,389
5931,2022,NATD,GESW,SF082,Holz-/Fasertechnik,115
5932,2022,NATA,GESM,SF088,Optoelektronik,104
5933,2019,NATD,GESW,SF168,Justizvollzug,105
5934,2023,NATA,GESM,SF176,Werkerziehung,0
5935,2022,NATD,GESM,SF090,Lernbereich Geisteswissenschaften,1302
5936,2018,NATA,GESW,SF183,Wirtschafts-/Sozialgeschichte,45
5937,2020,NATD,GESW,SF234,Pflegewissenschaft/-management,9300
5938,2020,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",330
5939,2021,NATA,GESM,SF141,Abfallwirtschaft,2
5940,2019,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),2116
5941,2018,NATD,GESW,SF126,Pharmazie,9416
5942,2018,NATA,GESM,SF199,Lernbereich Technik,18
5943,2018,NATA,GESM,SF209,Tschechisch,5
5944,2019,NATA,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5945,2021,NATD,GESM,SF074,Transport-/Fördertechnik,294
5946,2019,NATD,GESM,SF073,Judaistik/Hebräisch,205
5947,2023,NATD,GESW,SF075,Holzwirtschaft,39
5948,2020,NATA,GESW,SF206,Polnisch,14
5949,2020,NATA,GESW,SF196,Studienkolleg,0
5950,2021,NATA,GESM,SF287,Neue Medien,244
5951,2018,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",368
5952,2020,NATD,GESM,SF081,Iranistik,69
5953,2019,NATA,GESM,SF286,Mikrosystemtechnik,955
5954,2018,NATA,GESW,SF089,Verkehrsingenieurwesen,242
5955,2021,NATA,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
5956,2020,NATA,GESW,SF050,Geografie/Erdkunde,632
5957,2023,NATA,GESW,SF124,Ozeanografie,3
5958,2020,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5959,2020,NATA,GESW,SF300,Biomedizin,481
5960,2020,NATA,GESW,SF290,Sonstige Fächer,581
5961,2018,NATD,GESM,SF080,Instrumentalmusik,1155
5962,2021,NATD,GESW,SF262,Bibliothekswesen,38
5963,2019,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",786
5964,2023,NATA,GESM,SF273,Mittlere und neuere Geschichte,34
5965,2023,NATD,GESM,SF083,Islamwissenschaft,261
5966,2018,NATD,GESM,SF232,Gesundheitswissenschaften/-management,11824
5967,2022,NATD,GESM,SF145,Sinologie/Koreanistik,806
5968,2021,NATD,GESW,SF067,Germanistik/Deutsch,48279
5969,2022,NATA,GESW,SF075,Holzwirtschaft,18
5970,2020,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,102
5971,2020,NATA,GESM,SF302,Medienwissenschaft,372
5972,2022,NATA,GESM,SF085,Japanologie,154
5973,2022,NATD,GESW,SF081,Iranistik,62
5974,2021,NATA,GESW,SF231,Druck- und Reproduktionstechnik,98
5975,2020,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),793
5976,2023,NATA,GESW,SF263,Polizei/Verfassungsschutz,151
5977,2019,NATD,GESM,SF077,Wasserwirtschaft,595
5978,2018,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),794
5979,2020,NATA,GESW,SF056,Finno-Ugristik,12
5980,2023,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,2558
5981,2022,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5982,2023,NATA,GESW,SF023,Bildende Kunst/Grafik,881
5983,2023,NATA,GESM,SF429,Stahlbau,4
5984,2020,NATD,GESM,SF232,Gesundheitswissenschaften/-management,9576
5985,2019,NATD,GESW,SF067,Germanistik/Deutsch,50349
5986,2023,NATD,GESM,SF333,Haushaltswissenschaft,31
5987,2020,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
5988,2018,NATA,GESM,SF302,Medienwissenschaft,354
5989,2018,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,59
5990,2020,NATA,GESM,SF208,Soziale Arbeit,1045
5991,2023,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,1125
5992,2023,NATD,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",8071
5993,2020,NATA,GESW,SF305,Medientechnik,279
5994,2020,NATA,GESM,SF199,Lernbereich Technik,15
5995,2023,NATA,GESW,SF169,Ethik,65
5996,2020,NATA,GESM,SF209,Tschechisch,2
5997,2018,NATD,GESW,SF223,Nautik/Seefahrt,182
5998,2021,NATD,GESM,SF171,Vermessungswesen (Geodäsie),2851
5999,2020,NATD,GESW,SF235,Fahrzeugtechnik,666
6000,2018,NATA,GESW,SF282,Biotechnologie,957
6001,2019,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6002,2019,NATD,GESM,SF076,Hütten- und Gießereiwesen,453
6003,2020,NATD,GESM,SF138,Agrarbiologie,373
6004,2023,NATD,GESW,SF270,Berufs- und Wirtschaftspädagogik,1561
6005,2021,NATA,GESM,SF146,Slawistik (Slawische Philologie),92
6006,2018,NATA,GESW,SF042,Wirtschaftsrecht,1250
6007,2018,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
6008,2018,NATA,GESM,SF208,Soziale Arbeit,805
6009,2020,NATA,GESW,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",96
6010,2019,NATD,GESW,SF316,Elektronische Energietechnik,268
6011,2019,NATA,GESW,SF231,Druck- und Reproduktionstechnik,94
6012,2018,NATD,GESW,SF129,Politikwissenschaft/Politologie,11790
6013,2018,NATA,GESW,SF188,Allgemeine Literaturwissenschaft,449
6014,2019,NATA,GESM,SF147,Sozialkunde,69
6015,2021,NATD,GESM,SF077,Wasserwirtschaft,499
6016,2019,NATD,GESW,SF160,Computerlinguistik,568
6017,2019,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6018,2023,NATD,GESW,SF176,Werkerziehung,69
6019,2021,NATA,GESW,SF136,Religionswissenschaft,152
6020,2021,NATD,GESW,SF161,Diakoniewissenschaft,149
6021,2018,NATD,GESM,SF139,Russisch,244
6022,2019,NATA,GESM,SF001,Ägyptologie,64
6023,2023,NATA,GESM,SF272,Alte Geschichte,21
6024,2022,NATA,GESM,SF086,"Katholische Theologie, - Religionslehre",392
6025,2022,NATD,GESM,SF146,Slawistik (Slawische Philologie),323
6026,2020,NATD,GESM,SF231,Druck- und Reproduktionstechnik,568
6027,2022,NATA,GESW,SF074,Transport-/Fördertechnik,9
6028,2023,NATD,GESM,SF084,Italienisch,169
6029,2018,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,2225
6030,2019,NATA,GESW,SF138,Agrarbiologie,174
6031,2021,NATA,GESW,SF232,Gesundheitswissenschaften/-management,2531
6032,2019,NATD,GESW,SF162,Caritaswissenschaft,65
6033,2021,NATD,GESW,SF068,Geschichte,13335
6034,2018,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
6035,2020,NATA,GESW,SF057,Luft- und Raumfahrttechnik,266
6036,2023,NATA,GESM,SF178,Wirtschafts-/Sozialgeografie,7
6037,2020,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",541
6038,2020,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
6039,2020,NATA,GESM,SF197,Holzbau,25
6040,2020,NATA,GESM,SF207,Sorabistik,3
6041,2023,NATA,GESM,SF032,Chemie,3225
6042,2022,NATD,GESW,SF080,Instrumentalmusik,1085
6043,2023,NATA,GESW,SF264,Sozialversicherung,68
6044,2019,NATD,GESW,SF068,Geschichte,13921
6045,2018,NATA,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),34
6046,2023,NATA,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,423
6047,2020,NATA,GESW,SF150,Spanisch,636
6048,2021,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6049,2020,NATD,GESW,SF080,Instrumentalmusik,1254
6050,2021,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6051,2018,NATA,GESW,SF043,Neugriechisch,56
6052,2018,NATA,GESM,SF197,Holzbau,31
6053,2018,NATA,GESM,SF207,Sorabistik,1
6054,2018,NATD,GESW,SF222,Kommunikations- und Informationstechnik,702
6055,2019,NATD,GESM,SF075,Holzwirtschaft,217
6056,2021,NATA,GESM,SF001,Ägyptologie,45
6057,2020,NATA,GESW,SF390,Archäometrie (Ingenieurarchäologie),3
6058,2018,NATA,GESW,SF189,Niederdeutsch,0
6059,2022,NATA,GESM,SF180,Kaukasistik,0
6060,2022,NATD,GESM,SF385,Geoökologie,518
6061,2019,NATD,GESW,SF161,Diakoniewissenschaft,160
6062,2018,NATD,GESM,SF234,Pflegewissenschaft/-management,2621
6063,2021,NATA,GESW,SF135,Rechtswissenschaft,6266
6064,2021,NATA,GESM,SF147,Sozialkunde,84
6065,2018,NATD,GESW,SF128,Physik,12723
6066,2019,NATA,GESM,SF146,Slawistik (Slawische Philologie),95
6067,2021,NATD,GESM,SF076,Hütten- und Gießereiwesen,351
6068,2023,NATD,GESW,SF175,Volkswirtschaftslehre,4248
6069,2019,NATA,GESW,SF232,Gesundheitswissenschaften/-management,2225
6070,2021,NATD,GESW,SF162,Caritaswissenschaft,67
6071,2018,NATD,GESM,SF230,Gesang,283
6072,2022,NATD,GESM,SF147,Sozialkunde,1883
6073,2019,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,11599
6074,2021,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,14216
6075,2020,NATA,GESM,SF290,Sonstige Fächer,594
6076,2020,NATA,GESM,SF300,Biomedizin,344
6077,2022,NATA,GESW,SF171,Vermessungswesen (Geodäsie),408
6078,2021,NATA,GESW,SF139,Russisch,193
6079,2018,NATA,GESM,SF300,Biomedizin,293
6080,2020,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
6081,2018,NATA,GESM,SF290,Sonstige Fächer,1167
6082,2020,NATA,GESM,SF050,Geografie/Erdkunde,604
6083,2023,NATD,GESM,SF085,Japanologie,1155
6084,2019,NATD,GESW,SF163,Rhythmik,13
6085,2021,NATD,GESM,SF079,Informatik,89084
6086,2020,NATD,GESM,SF234,Pflegewissenschaft/-management,2895
6087,2022,NATD,GESM,SF001,Ägyptologie,270
6088,2022,NATA,GESW,SF077,Wasserwirtschaft,207
6089,2018,NATA,GESM,SF196,Studienkolleg,0
6090,2018,NATA,GESM,SF206,Polnisch,6
6091,2020,NATA,GESM,SF196,Studienkolleg,0
6092,2020,NATA,GESM,SF206,Polnisch,5
6093,2023,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,124
6094,2023,NATA,GESW,SF265,Bankwesen,29
6095,2019,NATD,GESM,SF079,Informatik,84504
6096,2018,NATA,GESM,SF050,Geografie/Erdkunde,609
6097,2023,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,1
6098,2020,NATA,GESW,SF054,Film und Fernsehen,246
6099,2018,NATA,GESW,SF280,Kartografie,63
6100,2022,NATD,GESW,SF235,Fahrzeugtechnik,597
6101,2019,NATA,GESM,SF385,Geoökologie,66
6102,2023,NATA,GESW,SF025,Biochemie,1213
6103,2020,NATA,GESW,SF053,"Evangelische Theologie, - Religionslehre",260
6104,2023,NATD,GESW,SF174,Volkskunde,628
6105,2019,NATD,GESM,SF172,Verwaltungswissenschaft/-wesen,6564
6106,2021,NATA,GESM,SF144,Technische Kybernetik,41
6107,2020,NATD,GESW,SF081,Iranistik,64
6108,2018,NATA,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",131
6109,2020,NATA,GESW,SF303,Kommunikationswissenschaft/Publizistik,1152
6110,2020,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
6111,2018,NATA,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,94
6112,2023,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",2051
6113,2021,NATD,GESW,SF163,Rhythmik,19
6114,2022,NATA,GESM,SF333,Haushaltswissenschaft,1
6115,2018,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",602
6116,2022,NATA,GESM,SF083,Islamwissenschaft,130
6117,2019,NATA,GESW,SF135,Rechtswissenschaft,6406
6118,2018,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,2184
6119,2021,NATD,GESM,SF173,Ethnologie,923
6120,2019,NATA,GESM,SF145,Sinologie/Koreanistik,169
6121,2022,NATA,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6122,2023,NATD,GESM,SF180,Kaukasistik,1
6123,2021,NATA,GESW,SF138,Agrarbiologie,244
6124,2020,NATD,GESM,SF019-07,Friesisch (2007 aufgelöst),0
6125,2019,NATA,GESW,SF136,Religionswissenschaft,162
6126,2018,NATD,GESM,SF231,Druck- und Reproduktionstechnik,681
6127,2018,NATA,GESW,SF019-07,Friesisch (2007 aufgelöst),0
6128,2019,NATD,GESW,SF164,Jazz und Popularmusik,343
6129,2022,NATA,GESM,SF084,Italienisch,73
6130,2022,NATD,GESM,SF242,Innenarchitektur,471
6131,2019,NATD,GESM,SF078,Indologie,63
6132,2022,NATA,GESW,SF076,Hütten- und Gießereiwesen,79
6133,2018,NATA,GESM,SF205,Bildhauerei/Plastik,72
6134,2018,NATA,GESM,SF195,Gesundheitspädagogik,22
6135,2020,NATA,GESM,SF195,Gesundheitspädagogik,36
6136,2020,NATA,GESM,SF205,Bildhauerei/Plastik,81
6137,2023,NATA,GESM,SF034,Dänisch,0
6138,2021,NATA,GESW,SF230,Gesang,399
6139,2022,NATD,GESM,SF002,Afrikanistik,381
6140,2023,NATA,GESM,SF274,Tourismuswirtschaft,426
6141,2020,NATA,GESW,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
6142,2022,NATD,GESW,SF234,Pflegewissenschaft/-management,9972
6143,2023,NATA,GESW,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",38
6144,2020,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,2405
6145,2022,NATD,GESM,SF148,Sozialwissenschaften,7851
6146,2018,NATA,GESW,SF041,Sonstiges Orientierungsstudium,0
6147,2021,NATA,GESM,SF385,Geoökologie,69
6148,2018,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,599
6149,2021,NATD,GESM,SF172,Verwaltungswissenschaft/-wesen,7669
6150,2019,NATA,GESM,SF144,Technische Kybernetik,43
6151,2020,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,777
6152,2019,NATD,GESM,SF171,Vermessungswesen (Geodäsie),3099
6153,2023,NATD,GESW,SF173,Ethnologie,1980
6154,2020,NATA,GESW,SF294,Materialwissenschaften,278
6155,2023,NATA,GESW,SF266,Finanzverwaltung,8
6156,2018,NATA,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,508
6157,2020,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",6
6158,2020,NATD,GESM,SF139,Russisch,203
6159,2023,NATA,GESW,SF026,Biologie,6047
6160,2021,NATA,GESM,SF145,Sinologie/Koreanistik,194
6161,2018,NATD,GESW,SF464,Facility Management,1360
6162,2020,NATD,GESW,SF082,Holz-/Fasertechnik,153
6163,2022,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6164,2021,NATD,GESM,SF078,Indologie,43
6165,2023,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
6166,2023,NATD,GESW,SF079,Informatik,17724
6167,2019,NATA,GESW,SF230,Gesang,390
6168,2021,NATD,GESW,SF164,Jazz und Popularmusik,326
6169,2018,NATD,GESM,SF138,Agrarbiologie,256
6170,2021,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",583
6171,2020,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6172,2021,NATA,GESM,SF280,Kartografie,77
6173,2021,NATD,GESM,SF220,Milch- und Molkereiwirtschaft,34
6174,2019,NATA,GESM,SF138,Agrarbiologie,224
6175,2020,NATA,GESM,SF061,Meliorationswesen,0
6176,2018,NATA,GESM,SF159,Edelstein- und Schmuckdesign,8
6177,2021,NATA,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",140
6178,2020,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),776
6179,2020,NATA,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
6180,2019,NATD,GESW,SF014,Astrophysik und Astronomie,74
6181,2022,NATD,GESM,SF095,Latein,707
6182,2018,NATA,GESW,SF105,Mathematik,2551
6183,2020,NATA,GESW,SF287,Neue Medien,282
6184,2019,NATA,GESW,SF074,Transport-/Fördertechnik,8
6185,2020,NATD,GESM,SF147,Sozialkunde,1758
6186,2021,NATA,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,24
6187,2022,NATD,GESM,SF105,Mathematik,25036
6188,2023,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,186
6189,2018,NATD,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,824
6190,2021,NATD,GESM,SF126,Pharmazie,4097
6191,2019,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),472
6192,2020,NATD,GESM,SF001,Ägyptologie,219
6193,2020,NATA,GESW,SF141,Abfallwirtschaft,0
