,year,nationality,gender,subj_code,subj_name,number
2195,2018,foreign,m,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",266
2196,2018,domestic,f,245,Sozialpädagogik,1482
2197,2021,domestic,m,193,Kirchenmusik,22
2198,2023,domestic,f,292,Islamische Studien/Islamische Theologie,69
2199,2022,domestic,f,215,Gesundheitstechnik,715
2200,2019,foreign,m,263,Polizei/Verfassungsschutz,15
2201,2019,domestic,m,098,Sportpädagogik/Sportpsychologie,627
2202,2020,domestic,m,116,Textilgestaltung,100
2203,2021,domestic,m,203,Industriedesign/Produktgestaltung,172
2204,2023,foreign,f,147,Sozialkunde,15
2205,2020,foreign,f,171,Vermessungswesen (Geodäsie),72
2206,2021,foreign,m,168,Justizvollzug,0
2207,2018,domestic,m,211,Energieverfahrenstechnik,463
2208,2019,domestic,m,202,Fertigungs-/Produktionstechnik,382
2209,2022,foreign,f,191,Komposition,28
2210,2021,domestic,m,190,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2211,2022,foreign,f,201,Werken (technisch)/Technologie,0
2212,2019,foreign,m,169,Ethik,7
2213,2021,foreign,f,114,Musikwissenschaft/-geschichte,76
2214,2023,foreign,m,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",0
2215,2023,domestic,f,232,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2216,2019,domestic,m,192,Dirigieren,3
2217,2021,domestic,m,303,Publizistik (ab 2008 zu SF303),0
2218,2022,domestic,m,124,Ozeanografie,0
2219,2021,domestic,f,232,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
2220,2019,domestic,f,232,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
2221,2022,foreign,f,096,Lebensmittelchemie,21
2222,2021,domestic,f,286,Mikrosystemtechnik,24
2223,2019,domestic,f,286,Mikrosystemtechnik,22
2224,2022,foreign,m,064,Naturschutz,38
2225,2022,foreign,f,106,Tanzpädagogik,31
2226,2023,domestic,m,116,Textilgestaltung,100
2227,2023,foreign,m,054,Film und Fernsehen,61
2228,2019,foreign,f,116,Textilgestaltung,100
2229,2023,foreign,m,304,Medienwirtschaft/Medienmanagement,81
2230,2021,foreign,f,210,Verkehrswirtschaft,37
2231,2019,domestic,f,140,Angewandte Systemwissenschaften,53
2232,2023,foreign,m,294,Materialwissenschaften,321
2233,2021,domestic,m,191,Komposition,10
2234,2023,domestic,f,290,Sonstige Fächer,373
2235,2019,foreign,m,261,Innere Verwaltung,7
2236,2020,foreign,f,079,Informatik,1374
2237,2023,domestic,m,210,Verkehrswirtschaft,115
2238,2021,domestic,m,201,Werken (technisch)/Technologie,21
2239,2021,foreign,m,263,Polizei/Verfassungsschutz,13
2240,2023,foreign,f,242,Innenarchitektur,104
2241,2023,domestic,f,300,Biomedizin,173
2242,2020,foreign,m,175,Volkswirtschaftslehre,452
2243,2019,domestic,m,097,Lebensmitteltechnologie,256
2244,2021,foreign,m,023,Bildende Kunst/Grafik,87
2245,2023,foreign,f,002,Afrikanistik,30
2246,2023,domestic,f,197,Holzbau,19
2247,2020,foreign,m,176,Werkerziehung,0
2248,2021,domestic,m,108,Metalltechnik,71
2249,2018,domestic,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),1615
2250,2018,domestic,m,118,Technomathematik,226
2251,2019,domestic,m,107,Medizin (Allgemein-Medizin),2743
2252,2020,domestic,f,258,Arbeitsverwaltung,165
2253,2019,foreign,m,022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),7
2254,2023,domestic,f,207,Sorabistik,0
2255,2023,domestic,f,190,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2256,2020,domestic,m,115,Grundschul-/Primärstufenpädagogik,185
2257,2023,foreign,f,148,Sozialwissenschaften,374
2258,2020,foreign,f,172,Verwaltungswissenschaft/-wesen,81
2259,2021,foreign,m,169,Ethik,9
2260,2021,domestic,m,192,Dirigieren,2
2261,2018,foreign,f,065,Geologie/Paläontologie,17
2262,2020,domestic,f,018,Berufsbezogene Fremdsprachenausbildung,178
2263,2018,foreign,m,175,Volkswirtschaftslehre,490
2264,2019,foreign,m,262,Bibliothekswesen,0
2265,2019,domestic,m,201,Werken (technisch)/Technologie,14
2266,2019,domestic,m,191,Komposition,10
2267,2021,domestic,f,140,Angewandte Systemwissenschaften,33
2268,2021,domestic,f,380,Mechatronik,170
2269,2023,foreign,m,303,Kommunikationswissenschaft/Publizistik,89
2270,2022,foreign,f,200,Computer- und Kommunikationstechniken,122
2271,2018,domestic,m,212,Feinwerktechnik,88
2272,2021,foreign,f,113,Musikerziehung,75
2273,2022,foreign,f,190,Sonderpädagogik,49
2274,2019,foreign,f,210,Verkehrswirtschaft,24
2275,2021,domestic,m,098,Sportpädagogik/Sportpsychologie,621
2276,2019,foreign,m,168,Justizvollzug,0
2277,2021,domestic,f,287,Neue Medien,226
2278,2022,foreign,f,193,Kirchenmusik,5
2279,2019,domestic,f,287,Neue Medien,145
2280,2022,foreign,f,203,Industriedesign/Produktgestaltung,101
2281,2023,foreign,m,190,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
2282,2022,domestic,m,365,Pädagogik der frühen Kindheit,60
2283,2019,foreign,f,113,Musikerziehung,63
2284,2021,domestic,f,234,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
2285,2019,domestic,f,234,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
2286,2019,domestic,f,141,Abfallwirtschaft,3
2287,2021,foreign,f,117,Ausländerpädagogik,18
2288,2022,foreign,m,061,Meliorationswesen,0
2289,2023,domestic,m,117,Ausländerpädagogik,2
2290,2019,foreign,f,259,Auswärtige Angelegenheiten,3
2291,2021,foreign,f,353,Pflanzenproduktion,6
2292,2018,foreign,f,312,Statistik,0
2293,2022,foreign,f,190,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2294,2022,domestic,f,213,Versorgungstechnik,78
2295,2023,foreign,m,057,Luft- und Raumfahrttechnik,216
2296,2022,foreign,f,303,Publizistik (ab 2008 zu SF303),0
2297,2020,domestic,f,353,Pflanzenproduktion,9
2298,2020,domestic,m,212,Feinwerktechnik,109
2299,2021,foreign,m,260,Bundeswehrverwaltung,0
2300,2019,foreign,m,260,Bundeswehrverwaltung,0
2301,2018,foreign,f,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
2302,2018,foreign,f,458,Umweltschutz,105
2303,2019,foreign,f,019,Orientierungsstudium MINT,0
2304,2020,foreign,m,174,Volkskunde,3
2305,2023,domestic,m,211,Energieverfahrenstechnik,297
2306,2020,domestic,f,113,Musikerziehung,375
2307,2021,foreign,m,020,Bergbau/Bergtechnik,135
2308,2022,domestic,m,125,Agrarökonomie,96
2309,2022,domestic,f,119,Niederländisch,21
2310,2018,domestic,f,247,Medizinische Informatik,189
2311,2021,domestic,m,195,Gesundheitspädagogik,153
2312,2020,domestic,f,259,Auswärtige Angelegenheiten,35
2313,2019,foreign,m,167,Europäische Wirtschaft,52
2314,2020,domestic,m,118,Technomathematik,216
2315,2019,domestic,m,194,Tonmeister,36
2316,2020,foreign,f,075,Holzwirtschaft,5
2317,2023,domestic,f,196,Studienkolleg,0
2318,2018,domestic,f,091,Kunsterziehung,469
2319,2021,domestic,m,205,Bildhauerei/Plastik,6
2320,2021,foreign,m,166,Sportmanagement/Sportökonomie,109
2321,2020,domestic,f,019,Orientierungsstudium MINT,0
2322,2018,domestic,f,101,Restaurierungskunde,57
2323,2018,foreign,m,174,Volkskunde,6
2324,2019,foreign,m,021,Betriebswirtschaftslehre,3009
2325,2023,domestic,f,206,Polnisch,1
2326,2023,domestic,f,050,Geografie/Erdkunde,1449
2327,2023,foreign,f,003,Agrarwissenschaft/Landwirtschaft,365
2328,2019,domestic,f,380,Mechatronik,210
2329,2023,foreign,m,390,Archäometrie (Ingenieurarchäologie),0
2330,2023,foreign,f,149,Soziologie,285
2331,2021,domestic,f,141,Abfallwirtschaft,3
2332,2018,domestic,f,007,Angewandte Kunst,267
2333,2018,domestic,m,115,Grundschul-/Primärstufenpädagogik,163
2334,2022,foreign,m,457,Umwelttechnik (einschließlich Recycling),150
2335,2019,domestic,m,204,Malerei,18
2336,2019,foreign,f,353,Pflanzenproduktion,3
2337,2019,foreign,f,114,Musikwissenschaft/-geschichte,73
2338,2019,domestic,f,142,Schiffbau/Schiffstechnik,12
2339,2021,foreign,f,116,Textilgestaltung,81
2340,2022,foreign,m,458,Umweltschutz,79
2341,2022,domestic,m,220,Milch- und Molkereiwirtschaft,5
2342,2021,domestic,f,142,Schiffbau/Schiffstechnik,15
2343,2019,domestic,f,048,Elektrotechnik/Elektronik,792
2344,2022,foreign,f,098,Sportpädagogik/Sportpsychologie,26
2345,2022,foreign,m,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
2346,2023,domestic,m,118,Technomathematik,209
2347,2023,foreign,m,150,Spanisch,45
2348,2022,foreign,f,108,Metalltechnik,0
2349,2023,domestic,f,204,Malerei,27
2350,2020,domestic,m,211,Energieverfahrenstechnik,354
2351,2021,foreign,m,261,Innere Verwaltung,5
2352,2020,foreign,m,173,Ethnologie,35
2353,2018,foreign,m,173,Ethnologie,39
2354,2021,foreign,m,021,Betriebswirtschaftslehre,3171
2355,2022,domestic,m,126,Pharmazie,415
2356,2021,domestic,f,048,Elektrotechnik/Elektronik,559
2357,2020,foreign,f,077,Wasserwirtschaft,64
2358,2023,domestic,m,212,Feinwerktechnik,65
2359,2022,domestic,f,212,Feinwerktechnik,8
2360,2023,foreign,m,056,Finno-Ugristik,1
2361,2020,domestic,m,117,Ausländerpädagogik,0
2362,2020,foreign,f,076,Hütten- und Gießereiwesen,22
2363,2021,foreign,m,167,Europäische Wirtschaft,64
2364,2018,foreign,f,219,Kunststofftechnik,6
2365,2018,foreign,f,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
2366,2018,foreign,m,079,Informatik,3749
2367,2021,domestic,m,194,Tonmeister,43
2368,2020,domestic,f,114,Musikwissenschaft/-geschichte,282
2369,2019,foreign,m,166,Sportmanagement/Sportökonomie,83
2370,2019,domestic,m,190,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2371,2023,foreign,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),909
2372,2023,domestic,f,195,Gesundheitspädagogik,535
2373,2018,domestic,f,090,Lernbereich Geisteswissenschaften,733
2374,2021,domestic,m,204,Malerei,16
2375,2022,domestic,f,118,Technomathematik,57
2376,2019,domestic,m,303,Publizistik (ab 2008 zu SF303),0
2377,2019,foreign,m,020,Bergbau/Bergtechnik,148
2378,2023,domestic,f,205,Bildhauerei/Plastik,10
2379,2023,domestic,m,119,Niederländisch,2
2380,2020,foreign,f,190,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
2381,2019,domestic,m,203,Industriedesign/Produktgestaltung,191
2382,2023,foreign,m,545,"Kath. Religionspäd., kirchliche Bildungsarbeit",82
2383,2019,domestic,m,193,Kirchenmusik,29
2384,2018,domestic,f,006,Amerikanistik/Amerikakunde,189
2385,2022,foreign,m,312,Statistik,123
2386,2018,domestic,m,116,Textilgestaltung,51
2387,2022,foreign,f,192,Dirigieren,21
2388,2022,foreign,f,202,Fertigungs-/Produktionstechnik,54
2389,2021,foreign,f,017,Bauingenieurwesen/Ingenieurbau,533
2390,2019,foreign,f,017,Bauingenieurwesen/Ingenieurbau,577
2391,2023,domestic,m,213,Versorgungstechnik,409
2392,2021,foreign,f,257,Arbeits- und Berufsberatung,1
2393,2019,foreign,f,257,Arbeits- und Berufsberatung,0
2394,2019,domestic,f,187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,122
2395,2022,foreign,f,195,Gesundheitspädagogik,34
2396,2022,foreign,f,205,Bildhauerei/Plastik,18
2397,2022,domestic,m,265,Bankwesen,61
2398,2020,foreign,m,172,Verwaltungswissenschaft/-wesen,58
2399,2019,domestic,f,041,Sonstiges Orientierungsstudium,0
2400,2018,foreign,m,172,Verwaltungswissenschaft/-wesen,60
2401,2021,domestic,m,300,Biomedizin,70
2402,2020,domestic,m,258,Arbeitsverwaltung,57
2403,2022,domestic,m,025,Biochemie,366
2404,2022,domestic,f,211,Energieverfahrenstechnik,92
2405,2020,foreign,f,176,Werkerziehung,0
2406,2023,foreign,m,153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
2407,2023,foreign,f,143,Augenoptik,15
2408,2018,foreign,m,078,Indologie,4
2409,2018,domestic,f,103,Markscheidewesen,2
2410,2018,domestic,m,019,Orientierungsstudium MINT,0
2411,2019,foreign,m,121,Medieninformatik,232
2412,2021,domestic,m,190,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2413,2020,domestic,f,115,Grundschul-/Primärstufenpädagogik,1271
2414,2018,foreign,f,162,Caritaswissenschaft,3
2415,2019,domestic,m,050,Geografie/Erdkunde,1360
2416,2020,foreign,m,079,Informatik,3691
2417,2023,domestic,f,150,Spanisch,292
2418,2019,domestic,m,206,Polnisch,0
2419,2021,foreign,m,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",8
2420,2022,domestic,f,117,Ausländerpädagogik,2
2421,2023,domestic,f,390,Archäometrie (Ingenieurarchäologie),1
2422,2023,foreign,m,059,Französisch,40
2423,2019,domestic,f,040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",55
2424,2019,foreign,m,361,Schulpädagogik,18
2425,2023,foreign,f,049,Interdisz. Studien (Schwerp. Naturwissenschaften),290
2426,2019,domestic,m,196,Studienkolleg,0
2427,2020,domestic,m,018,Berufsbezogene Fremdsprachenausbildung,74
2428,2021,foreign,f,110,Meteorologie,28
2429,2021,foreign,m,266,Finanzverwaltung,0
2430,2018,domestic,m,113,Musikerziehung,221
2431,2018,domestic,f,009,Anthropologie (Humanbiologie),58
2432,2022,domestic,m,264,Sozialversicherung,184
2433,2019,foreign,m,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2434,2018,foreign,f,068,Geschichte,351
2435,2021,foreign,m,026,Biologie,496
2436,2023,domestic,f,056,Finno-Ugristik,13
2437,2019,domestic,m,300,Biomedizin,62
2438,2021,domestic,f,187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,112
2439,2021,domestic,m,197,Holzbau,99
2440,2022,foreign,m,215,Gesundheitstechnik,424
2441,2019,domestic,m,290,Sonstige Fächer,100
2442,2019,domestic,f,280,Kartografie,29
2443,2018,domestic,m,259,Auswärtige Angelegenheiten,21
2444,2021,foreign,f,016,Baltistik,1
2445,2018,domestic,f,093,Landespflege/Landschaftsgestaltung,442
2446,2019,foreign,f,111,Mineralogie,2
2447,2021,domestic,m,207,Sorabistik,0
2448,2021,domestic,f,041,Sonstiges Orientierungsstudium,4
2449,2021,foreign,f,258,Arbeitsverwaltung,2
2450,2019,foreign,f,258,Arbeitsverwaltung,1
2451,2019,domestic,f,188,Allgemeine Literaturwissenschaft,300
2452,2021,domestic,f,188,Allgemeine Literaturwissenschaft,297
2453,2022,foreign,f,194,Tonmeister,5
2454,2022,foreign,m,216,Glastechnik/Keramik,1
2455,2019,foreign,f,018,Berufsbezogene Fremdsprachenausbildung,105
2456,2022,domestic,f,210,Verkehrswirtschaft,46
2457,2022,foreign,f,204,Malerei,34
2458,2023,foreign,m,152,Allg. Sprachwissenschaft/Indogermanistik,90
2459,2022,domestic,m,266,Finanzverwaltung,296
2460,2018,domestic,m,353,Pflanzenproduktion,5
2461,2020,foreign,m,171,Vermessungswesen (Geodäsie),154
2462,2023,foreign,m,548,Ur- und Frühgeschichte,11
2463,2020,domestic,m,257,Arbeits- und Berufsberatung,26
2464,2019,domestic,f,042,Wirtschaftsrecht,1657
2465,2022,domestic,f,116,Textilgestaltung,251
2466,2023,domestic,f,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",64
2467,2020,foreign,f,177,Werkstofftechnik,135
2468,2023,foreign,m,058,"Forstwissenschaft, -wirtschaft",89
2469,2020,domestic,m,111,Mineralogie,18
2470,2023,foreign,f,144,Technische Kybernetik,1
2471,2022,domestic,m,026,Biologie,1997
2472,2021,foreign,m,361,Schulpädagogik,6
2473,2020,foreign,m,077,Wasserwirtschaft,93
2474,2020,foreign,f,031,Byzantinistik,0
2475,2018,foreign,m,171,Vermessungswesen (Geodäsie),208
2476,2020,domestic,f,210,Verkehrswirtschaft,56
2477,2019,domestic,m,195,Gesundheitspädagogik,175
2478,2019,domestic,m,205,Bildhauerei/Plastik,5
2479,2020,foreign,m,078,Indologie,1
2480,2020,foreign,f,030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",352
2481,2018,domestic,f,092,"Kunstgeschichte, Kunstwissenschaft",1045
2482,2023,domestic,f,305,Medientechnik,516
2483,2021,domestic,m,206,Polnisch,1
2484,2021,foreign,m,121,Medieninformatik,267
2485,2018,domestic,f,102,Schauspiel,20
2486,2019,foreign,m,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",7
2487,2021,domestic,m,050,Geografie/Erdkunde,1017
2488,2020,domestic,m,017,Bauingenieurwesen/Ingenieurbau,5366
2489,2023,domestic,f,545,"Kath. Religionspäd., kirchliche Bildungsarbeit",20
2490,2020,foreign,f,270,Berufs- und Wirtschaftspädagogik,7
2491,2018,foreign,m,077,Wasserwirtschaft,82
2492,2021,domestic,m,290,Sonstige Fächer,137
2493,2018,foreign,f,163,Rhythmik,0
2494,2020,domestic,f,116,Textilgestaltung,309
2495,2021,foreign,m,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2496,2021,domestic,f,042,Wirtschaftsrecht,1521
2497,2021,domestic,f,282,Biotechnologie,892
2498,2018,domestic,f,008,Anglistik/Englisch,4589
2499,2022,foreign,m,310,Regenerative Energien,227
2500,2018,domestic,m,114,Musikwissenschaft/-geschichte,250
2501,2022,foreign,m,060,Gartenbau,5
2502,2019,foreign,m,026,Biologie,508
2503,2021,foreign,f,015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,10
2504,2023,domestic,f,055,Orientierungsstudium Gesellschaftswissenschaften,0
2505,2021,domestic,m,196,Studienkolleg,0
2506,2021,foreign,f,259,Auswärtige Angelegenheiten,0
2507,2019,foreign,m,266,Finanzverwaltung,0
2508,2018,foreign,f,069,Grafikdesign/Kommunikationsgestaltung,542
2509,2021,domestic,f,189,Niederdeutsch,0
2510,2019,domestic,f,189,Niederdeutsch,0
2511,2022,domestic,m,190,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2512,2018,domestic,m,110,Meteorologie,129
2513,2022,foreign,f,190,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2514,2020,foreign,m,190,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
2515,2019,foreign,f,015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,12
2516,2023,domestic,m,215,Gesundheitstechnik,575
2517,2021,foreign,f,019,Orientierungsstudium MINT,0
2518,2022,foreign,m,119,Niederländisch,1
2519,2019,domestic,f,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),96
2520,2021,foreign,f,255,Archivwesen,2
2521,2022,domestic,m,121,Medieninformatik,1067
2522,2018,domestic,m,256,Rechtspflege,184
2523,2022,foreign,f,197,Holzbau,0
2524,2019,domestic,m,199,Lernbereich Technik,73
2525,2019,domestic,m,209,Tschechisch,1
2526,2022,domestic,f,115,Grundschul-/Primärstufenpädagogik,1030
2527,2023,foreign,m,155,Theaterwissenschaft,11
2528,2022,foreign,f,207,Sorabistik,2
2529,2020,domestic,m,114,Musikwissenschaft/-geschichte,222
2530,2019,domestic,f,043,Neugriechisch,1
2531,2023,foreign,f,385,Geoökologie,19
2532,2020,foreign,m,076,Hütten- und Gießereiwesen,56
2533,2018,foreign,m,190,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
2534,2018,foreign,f,160,Computerlinguistik,63
2535,2020,domestic,f,211,Energieverfahrenstechnik,112
2536,2018,foreign,f,316,Elektronische Energietechnik,28
2537,2021,domestic,m,303,Kommunikationswissenschaft/Publizistik,455
2538,2019,domestic,m,292,Islamische Studien/Islamische Theologie,19
2539,2023,domestic,f,294,Materialwissenschaften,44
2540,2019,foreign,m,265,Bankwesen,1
2541,2023,foreign,f,145,Sinologie/Koreanistik,77
2542,2020,foreign,f,173,Ethnologie,65
2543,2021,foreign,m,264,Sozialversicherung,17
2544,2018,foreign,m,076,Hütten- und Gießereiwesen,56
2545,2020,domestic,f,117,Ausländerpädagogik,2
2546,2018,foreign,f,066,Geophysik,18
2547,2019,domestic,m,052,Erziehungswissenschaft (Pädagogik),1414
2548,2021,foreign,m,024,Europäische Ethnologie und Kulturwissenschaft,61
2549,2019,domestic,m,208,Soziale Arbeit,1933
2550,2023,domestic,f,304,Medienwirtschaft/Medienmanagement,808
2551,2021,domestic,f,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),79
2552,2021,domestic,m,199,Lernbereich Technik,60
2553,2022,foreign,m,213,Versorgungstechnik,97
2554,2019,domestic,f,282,Biotechnologie,998
2555,2022,domestic,m,120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",39
2556,2018,domestic,m,257,Arbeits- und Berufsberatung,19
2557,2021,domestic,m,209,Tschechisch,0
2558,2018,domestic,f,095,Latein,196
2559,2021,domestic,f,043,Neugriechisch,6
2560,2018,domestic,f,105,Mathematik,4601
2561,2018,domestic,m,017,Bauingenieurwesen/Ingenieurbau,4946
2562,2019,foreign,m,025,Biochemie,119
2563,2021,domestic,m,053,"Evangelische Theologie, - Religionslehre",219
2564,2019,domestic,m,302,Medienwissenschaft,396
2565,2023,domestic,f,054,Film und Fernsehen,136
2566,2019,foreign,f,255,Archivwesen,0
2567,2022,domestic,m,268,Verkehrswesen,0
2568,2022,foreign,f,050,Geografie/Erdkunde,135
2569,2021,foreign,f,018,Berufsbezogene Fremdsprachenausbildung,68
2570,2022,domestic,m,028,Brauwesen/Getränketechnologie,73
2571,2023,domestic,m,060,Gartenbau,111
2572,2018,domestic,m,111,Mineralogie,0
2573,2021,foreign,f,256,Rechtspflege,0
2574,2022,domestic,m,122,"Orientalistik, Altorientalistik",56
2575,2021,domestic,f,044,Ost- und Südosteuropa-Studien,11
2576,2023,domestic,m,216,Glastechnik/Keramik,2
2577,2019,foreign,f,016,Baltistik,0
2578,2022,foreign,f,196,Studienkolleg,0
2579,2019,domestic,f,284,Angewandte Sprachwissenschaft,452
2580,2022,foreign,f,206,Polnisch,5
2581,2020,domestic,m,113,Musikerziehung,229
2582,2018,foreign,m,075,Holzwirtschaft,0
2583,2023,domestic,f,302,Medienwissenschaft,887
2584,2020,foreign,m,075,Holzwirtschaft,6
2585,2019,domestic,m,232,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2586,2020,domestic,m,353,Pflanzenproduktion,10
2587,2019,domestic,f,044,Ost- und Südosteuropa-Studien,19
2588,2023,domestic,m,310,Regenerative Energien,316
2589,2022,domestic,f,114,Musikwissenschaft/-geschichte,193
2590,2023,foreign,m,154,Lernbereich Gesellschaftslehre,0
2591,2020,foreign,f,175,Volkswirtschaftslehre,435
2592,2019,domestic,m,190,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2593,2023,domestic,f,053,"Evangelische Theologie, - Religionslehre",366
2594,2020,domestic,m,019,Orientierungsstudium MINT,0
