,year,nationality,gender,subj_code,subj_name,number,subgroup
3264,2022,NATA,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",22,stud_all
3265,2019,NATD,GESM,SF385,Geoökologie,521,stud_all
3266,2019,NATA,GESW,SF305,Medientechnik,278,stud_all
3267,2021,NATA,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0,stud_all
3268,2018,NATD,GESM,SF164,Jazz und Popularmusik,918,stud_all
3269,2021,NATD,GESW,SF333,Haushaltswissenschaft,123,stud_all
3270,2022,NATA,GESW,SF010,Arabisch/Arabistik,98,stud_all
3271,2019,NATD,GESW,SF083,Islamwissenschaft,829,stud_all
3272,2022,NATA,GESW,SF011,Arbeitslehre/Wirtschaftslehre,72,stud_all
3273,2022,NATD,GESM,SF174,Volkskunde,241,stud_all
3274,2023,NATA,GESM,SF091,Kunsterziehung,108,stud_all
3275,2021,NATD,GESW,SF084,Italienisch,555,stud_all
3276,2019,NATA,GESW,SF056,Finno-Ugristik,15,stud_all
3277,2023,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,196,stud_all
3278,2023,NATA,GESM,SF247,Medizinische Informatik,540,stud_all
3279,2021,NATA,GESW,SF057,Luft- und Raumfahrttechnik,297,stud_all
3280,2019,NATD,GESW,SF333,Haushaltswissenschaft,141,stud_all
3281,2022,NATA,GESM,SF121,Medieninformatik,1384,stud_all
3282,2022,NATA,GESW,SF157,Mikroelektronik,258,stud_all
3283,2023,NATA,GESM,SF101,Restaurierungskunde,13,stud_all
3284,2018,NATD,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",530,stud_all
3285,2020,NATA,GESM,SF232,Gesundheitswissenschaften/-management,982,stud_all
3286,2019,NATA,GESM,SF211,Energieverfahrenstechnik,1057,stud_all
3287,2018,NATA,GESW,SF361,Schulpädagogik,47,stud_all
3288,2022,NATD,GESW,SF020,Bergbau/Bergtechnik,216,stud_all
3289,2021,NATA,GESW,SF390,Archäometrie (Ingenieurarchäologie),2,stud_all
3290,2020,NATD,GESW,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",274,stud_all
3291,2022,NATD,GESW,SF260,Bundeswehrverwaltung,308,stud_all
3292,2022,NATA,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0,stud_all
3293,2020,NATA,GESW,SF028,Brauwesen/Getränketechnologie,20,stud_all
3294,2021,NATA,GESM,SF212,Feinwerktechnik,94,stud_all
3295,2018,NATA,GESW,SF121,Medieninformatik,808,stud_all
3296,2023,NATA,GESM,SF007,Angewandte Kunst,138,stud_all
3297,2018,NATA,GESM,SF231,Druck- und Reproduktionstechnik,99,stud_all
3298,2020,NATD,GESW,SF305,Medientechnik,3359,stud_all
3299,2023,NATD,GESW,SF091,Kunsterziehung,4748,stud_all
3300,2021,NATD,GESM,SF002,Afrikanistik,370,stud_all
3301,2019,NATA,GESM,SF312,Statistik,0,stud_all
3302,2019,NATD,GESM,SF002,Afrikanistik,389,stud_all
3303,2021,NATA,GESM,SF312,Statistik,1144,stud_all
3304,2020,NATA,GESW,SF221,Bioinformatik,357,stud_all
3305,2018,NATA,GESW,SF221,Bioinformatik,279,stud_all
3306,2023,NATA,GESW,SF085,Japanologie,253,stud_all
3307,2023,NATD,GESW,SF101,Restaurierungskunde,584,stud_all
3308,2020,NATD,GESW,SF057,Luft- und Raumfahrttechnik,836,stud_all
3309,2019,NATD,GESM,SF148,Sozialwissenschaften,8182,stud_all
3310,2021,NATA,GESM,SF458,Umweltschutz,596,stud_all
3311,2021,NATD,GESM,SF242,Innenarchitektur,439,stud_all
3312,2018,NATD,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0,stud_all
3313,2022,NATD,GESW,SF166,Sportmanagement/Sportökonomie,2842,stud_all
3314,2021,NATA,GESM,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0,stud_all
3315,2018,NATA,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",249,stud_all
3316,2020,NATD,GESM,SF067,Germanistik/Deutsch,13788,stud_all
3317,2019,NATA,GESW,SF292,Islamische Studien/Islamische Theologie,135,stud_all
3318,2018,NATA,GESW,SF127,Philosophie,1202,stud_all
3319,2021,NATA,GESW,SF052,Erziehungswissenschaft (Pädagogik),3640,stud_all
3320,2019,NATA,GESW,SF302,Medienwissenschaft,911,stud_all
3321,2021,NATD,GESW,SF232,Gesundheitswissenschaften/-management,27195,stud_all
3322,2019,NATA,GESW,SF052,Erziehungswissenschaft (Pädagogik),3599,stud_all
3323,2023,NATD,GESW,SF007,Angewandte Kunst,2537,stud_all
3324,2019,NATD,GESW,SF232,Gesundheitswissenschaften/-management,27931,stud_all
3325,2018,NATD,GESW,SF057,Luft- und Raumfahrttechnik,749,stud_all
3326,2019,NATA,GESM,SF458,Umweltschutz,558,stud_all
3327,2021,NATD,GESM,SF148,Sozialwissenschaften,8127,stud_all
3328,2019,NATD,GESM,SF242,Innenarchitektur,384,stud_all
3329,2021,NATA,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0,stud_all
3330,2019,NATA,GESM,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0,stud_all
3331,2023,NATD,GESW,SF247,Medizinische Informatik,1049,stud_all
3332,2022,NATA,GESM,SF263,Polizei/Verfassungsschutz,182,stud_all
3333,2018,NATD,GESM,SF067,Germanistik/Deutsch,14593,stud_all
3334,2019,NATA,GESW,SF209,Tschechisch,21,stud_all
3335,2021,NATA,GESW,SF209,Tschechisch,24,stud_all
3336,2022,NATA,GESW,SF254,Sachunterricht (einschließlich Schulgarten),57,stud_all
3337,2019,NATD,GESW,SF138,Agrarbiologie,352,stud_all
3338,2019,NATA,GESW,SF053,"Evangelische Theologie, - Religionslehre",293,stud_all
3339,2023,NATD,GESM,SF155,Theaterwissenschaft,662,stud_all
3340,2020,NATA,GESM,SF231,Druck- und Reproduktionstechnik,110,stud_all
3341,2022,NATA,GESW,SF014,Astrophysik und Astronomie,146,stud_all
3342,2021,NATD,GESW,SF139,Russisch,399,stud_all
3343,2022,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,213,stud_all
3344,2019,NATA,GESW,SF199,Lernbereich Technik,15,stud_all
3345,2018,NATD,GESM,SF161,Diakoniewissenschaft,76,stud_all
3346,2020,NATD,GESW,SF390,Archäometrie (Ingenieurarchäologie),6,stud_all
3347,2021,NATA,GESW,SF303,Kommunikationswissenschaft/Publizistik,1199,stud_all
3348,2022,NATD,GESM,SF073,Judaistik/Hebräisch,167,stud_all
3349,2020,NATA,GESW,SF127,Philosophie,1051,stud_all
3350,2022,NATD,GESW,SF165,Orchestermusik,294,stud_all
3351,2023,NATA,GESM,SF104,Maschinenbau/-wesen,17065,stud_all
3352,2018,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,17,stud_all
3353,2023,NATA,GESW,SF084,Italienisch,254,stud_all
3354,2020,NATD,GESM,SF160,Computerlinguistik,609,stud_all
3355,2018,NATA,GESM,SF230,Gesang,309,stud_all
3356,2020,NATA,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",211,stud_all
3357,2023,NATA,GESM,SF094,Wasserbau,220,stud_all
3358,2020,NATD,GESW,SF150,Spanisch,3240,stud_all
3359,2020,NATD,GESM,SF316,Elektronische Energietechnik,1367,stud_all
3360,2020,NATA,GESW,SF222,Kommunikations- und Informationstechnik,693,stud_all
3361,2018,NATA,GESW,SF222,Kommunikations- und Informationstechnik,575,stud_all
3362,2023,NATA,GESW,SF086,"Katholische Theologie, - Religionslehre",129,stud_all
3363,2019,NATA,GESM,SF061,Meliorationswesen,0,stud_all
3364,2020,NATD,GESW,SF548,Ur- und Frühgeschichte,518,stud_all
3365,2018,NATD,GESM,SF068,Geschichte,18343,stud_all
3366,2023,NATD,GESW,SF090,Lernbereich Geisteswissenschaften,7327,stud_all
3367,2021,NATD,GESM,SF001,Ägyptologie,218,stud_all
3368,2019,NATD,GESM,SF001,Ägyptologie,293,stud_all
3369,2020,NATD,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,3879,stud_all
3370,2019,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),787,stud_all
3371,2018,NATD,GESW,SF150,Spanisch,3617,stud_all
3372,2021,NATA,GESM,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0,stud_all
3373,2018,NATA,GESM,SF136,Religionswissenschaft,117,stud_all
3374,2020,NATD,GESM,SF066,Geophysik,942,stud_all
3375,2019,NATD,GESM,SF147,Sozialkunde,1743,stud_all
3376,2021,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_all
3377,2021,NATA,GESM,SF219,Kunststofftechnik,71,stud_all
3378,2021,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0,stud_all
3379,2018,NATA,GESW,SF128,Physik,2268,stud_all
3380,2019,NATA,GESW,SF303,Kommunikationswissenschaft/Publizistik,1224,stud_all
3381,2021,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,11190,stud_all
3382,2019,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,8845,stud_all
3383,2018,NATD,GESM,SF162,Caritaswissenschaft,52,stud_all
3384,2020,NATD,GESW,SF058,"Forstwissenschaft, -wirtschaft",2039,stud_all
3385,2019,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),2,stud_all
3386,2021,NATA,GESW,SF197,Holzbau,7,stud_all
3387,2023,NATD,GESW,SF006,Amerikanistik/Amerikakunde,1395,stud_all
3388,2022,NATA,GESM,SF264,Sozialversicherung,61,stud_all
3389,2022,NATA,GESW,SF252,Journalistik (ab 2008 zu SF303),0,stud_all
3390,2018,NATD,GESW,SF056,Finno-Ugristik,107,stud_all
3391,2021,NATD,GESM,SF147,Sozialkunde,1697,stud_all
3392,2022,NATA,GESW,SF253,Sozialwesen,1019,stud_all
3393,2022,NATA,GESM,SF025,Biochemie,653,stud_all
3394,2019,NATD,GESW,SF139,Russisch,465,stud_all
3395,2023,NATA,GESM,SF103,Markscheidewesen,15,stud_all
3396,2023,NATD,GESM,SF010,Arabisch/Arabistik,112,stud_all
3397,2022,NATA,GESM,SF265,Bankwesen,14,stud_all
3398,2020,NATA,GESM,SF230,Gesang,290,stud_all
3399,2022,NATA,GESW,SF013,Architektur,4671,stud_all
3400,2021,NATA,GESW,SF294,Materialwissenschaften,282,stud_all
3401,2021,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,878,stud_all
3402,2019,NATA,GESW,SF054,Film und Fernsehen,235,stud_all
3403,2023,NATD,GESM,SF156,Tiermedizin/Veterinärmedizin,938,stud_all
3404,2022,NATA,GESW,SF159,Edelstein- und Schmuckdesign,33,stud_all
3405,2020,NATA,GESW,SF128,Physik,2460,stud_all
3406,2022,NATD,GESW,SF164,Jazz und Popularmusik,347,stud_all
3407,2018,NATA,GESM,SF135,Rechtswissenschaft,3666,stud_all
3408,2023,NATA,GESM,SF009,Anthropologie (Humanbiologie),74,stud_all
3409,2022,NATD,GESM,SF074,Transport-/Fördertechnik,258,stud_all
3410,2018,NATD,GESW,SF390,Archäometrie (Ingenieurarchäologie),10,stud_all
3411,2020,NATD,GESM,SF065,Geologie/Paläontologie,185,stud_all
3412,2021,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",6,stud_all
3413,2020,NATA,GESM,SF136,Religionswissenschaft,149,stud_all
3414,2023,NATA,GESM,SF093,Landespflege/Landschaftsgestaltung,120,stud_all
3415,2020,NATD,GESW,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0,stud_all
3416,2018,NATA,GESW,SF365,Pädagogik der frühen Kindheit,165,stud_all
3417,2020,NATD,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",6,stud_all
3418,2018,NATD,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",10,stud_all
3419,2021,NATA,GESM,SF060,Gartenbau,94,stud_all
3420,2020,NATA,GESW,SF365,Pädagogik der frühen Kindheit,246,stud_all
3421,2019,NATA,GESM,SF060,Gartenbau,88,stud_all
3422,2023,NATD,GESW,SF245,Sozialpädagogik,9909,stud_all
3423,2020,NATD,GESM,SF069,Grafikdesign/Kommunikationsgestaltung,6886,stud_all
3424,2019,NATA,GESW,SF290,Sonstige Fächer,1211,stud_all
3425,2019,NATA,GESM,SF310,Regenerative Energien,755,stud_all
3426,2023,NATA,GESM,SF097,Lebensmitteltechnologie,161,stud_all
3427,2019,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),5345,stud_all
3428,2021,NATA,GESM,SF216,Glastechnik/Keramik,13,stud_all
3429,2018,NATA,GESW,SF125,Agrarökonomie,234,stud_all
3430,2023,NATA,GESW,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0,stud_all
3431,2019,NATA,GESW,SF300,Biomedizin,440,stud_all
3432,2020,NATD,GESW,SF059,Französisch,3944,stud_all
3433,2022,NATA,GESM,SF021,Betriebswirtschaftslehre,16283,stud_all
3434,2018,NATD,GESW,SF059,Französisch,4526,stud_all
3435,2023,NATD,GESM,SF157,Mikroelektronik,57,stud_all
3436,2022,NATA,GESM,SF261,Innere Verwaltung,18,stud_all
3437,2018,NATD,GESM,SF065,Geologie/Paläontologie,247,stud_all
3438,2021,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),5031,stud_all
3439,2019,NATA,GESW,SF196,Studienkolleg,0,stud_all
3440,2019,NATA,GESW,SF206,Polnisch,22,stud_all
3441,2019,NATA,GESM,SF216,Glastechnik/Keramik,15,stud_all
3442,2021,NATA,GESW,SF054,Film und Fernsehen,270,stud_all
3443,2021,NATD,GESW,SF234,Pflegewissenschaft/-management,10071,stud_all
3444,2019,NATA,GESW,SF050,Geografie/Erdkunde,641,stud_all
3445,2023,NATD,GESW,SF005,Klassische Philologie,140,stud_all
3446,2023,NATA,GESM,SF200,Computer- und Kommunikationstechniken,948,stud_all
3447,2022,NATA,GESW,SF110,Meteorologie,85,stud_all
3448,2019,NATA,GESW,SF197,Holzbau,11,stud_all
3449,2023,NATA,GESM,SF190,Sonderpädagogik,60,stud_all
3450,2021,NATA,GESW,SF207,Sorabistik,4,stud_all
3451,2023,NATD,GESM,SF011,Arbeitslehre/Wirtschaftslehre,767,stud_all
3452,2022,NATA,GESM,SF168,Justizvollzug,0,stud_all
3453,2022,NATA,GESW,SF256,Rechtspflege,2,stud_all
3454,2019,NATD,GESW,SF234,Pflegewissenschaft/-management,8888,stud_all
3455,2023,NATA,GESM,SF106,Tanzpädagogik,62,stud_all
3456,2018,NATA,GESM,SF134,Raumplanung,445,stud_all
3457,2020,NATD,GESM,SF162,Caritaswissenschaft,25,stud_all
3458,2022,NATA,GESW,SF016,Baltistik,3,stud_all
3459,2020,NATA,GESM,SF135,Rechtswissenschaft,3308,stud_all
3460,2023,NATA,GESM,SF096,Lebensmittelchemie,51,stud_all
3461,2022,NATD,GESM,SF075,Holzwirtschaft,135,stud_all
3462,2023,NATA,GESW,SF180,Kaukasistik,3,stud_all
3463,2022,NATD,GESW,SF163,Rhythmik,7,stud_all
3464,2020,NATA,GESW,SF125,Agrarökonomie,240,stud_all
3465,2018,NATD,GESW,SF548,Ur- und Frühgeschichte,509,stud_all
3466,2019,NATA,GESM,SF215,Gesundheitstechnik,2025,stud_all
3467,2021,NATA,GESM,SF061,Meliorationswesen,0,stud_all
3468,2023,NATD,GESW,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),11530,stud_all
3469,2020,NATD,GESM,SF068,Geschichte,17997,stud_all
3470,2021,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),728,stud_all
3471,2018,NATD,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,3967,stud_all
3472,2020,NATA,GESW,SF220,Milch- und Molkereiwirtschaft,21,stud_all
3473,2018,NATA,GESW,SF126,Pharmazie,1518,stud_all
3474,2023,NATA,GESW,SF088,Optoelektronik,39,stud_all
3475,2022,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,14847,stud_all
3476,2019,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,7451,stud_all
3477,2020,NATD,GESW,SF154,Lernbereich Gesellschaftslehre,231,stud_all
3478,2022,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0,stud_all
3479,2022,NATA,GESM,SF262,Bibliothekswesen,0,stud_all
3480,2019,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0,stud_all
3481,2022,NATA,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),62,stud_all
3482,2018,NATD,GESW,SF058,"Forstwissenschaft, -wirtschaft",2010,stud_all
3483,2023,NATD,GESM,SF158,Turkologie,55,stud_all
3484,2021,NATD,GESM,SF149,Soziologie,6128,stud_all
3485,2019,NATA,GESW,SF207,Sorabistik,7,stud_all
3486,2021,NATA,GESW,SF053,"Evangelische Theologie, - Religionslehre",240,stud_all
3487,2021,NATD,GESW,SF235,Fahrzeugtechnik,648,stud_all
3488,2018,NATD,GESM,SF066,Geophysik,1001,stud_all
3489,2021,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,7060,stud_all
3490,2022,NATA,GESM,SF169,Ethik,45,stud_all
3491,2021,NATA,GESW,SF199,Lernbereich Technik,15,stud_all
3492,2019,NATA,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0,stud_all
3493,2019,NATA,GESW,SF208,Soziale Arbeit,2986,stud_all
3494,2021,NATA,GESW,SF208,Soziale Arbeit,3794,stud_all
3495,2023,NATD,GESM,SF252,Journalistik (ab 2008 zu SF303),0,stud_all
3496,2022,NATA,GESW,SF255,Archivwesen,4,stud_all
3497,2022,NATA,GESM,SF023,Bildende Kunst/Grafik,450,stud_all
3498,2019,NATD,GESW,SF235,Fahrzeugtechnik,705,stud_all
3499,2018,NATD,GESM,SF160,Computerlinguistik,713,stud_all
3500,2018,NATD,GESM,SF316,Elektronische Energietechnik,1140,stud_all
3501,2023,NATD,GESM,SF012,Archäologie,2473,stud_all
3502,2022,NATA,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,57,stud_all
3503,2020,NATA,GESM,SF134,Raumplanung,483,stud_all
3504,2023,NATA,GESM,SF095,Latein,31,stud_all
3505,2021,NATA,GESW,SF292,Islamische Studien/Islamische Theologie,131,stud_all
3506,2021,NATA,GESW,SF302,Medienwissenschaft,959,stud_all
3507,2019,NATD,GESM,SF149,Soziologie,6297,stud_all
3508,2020,NATA,GESW,SF126,Pharmazie,1649,stud_all
3509,2021,NATA,GESM,SF310,Regenerative Energien,936,stud_all
3510,2022,NATD,GESW,SF162,Caritaswissenschaft,62,stud_all
3511,2023,NATA,GESM,SF105,Mathematik,3721,stud_all
3512,2018,NATA,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0,stud_all
3513,2020,NATD,GESM,SF161,Diakoniewissenschaft,134,stud_all
3514,2023,NATA,GESW,SF181,Wirtschaftspädagogik,217,stud_all
3515,2022,NATD,GESM,SF076,Hütten- und Gießereiwesen,315,stud_all
3516,2020,NATD,GESW,SF262,Bibliothekswesen,41,stud_all
3517,2022,NATD,GESW,SF090,Lernbereich Geisteswissenschaften,7230,stud_all
3518,2021,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,78,stud_all
3519,2018,NATD,GESM,SF121,Medieninformatik,11167,stud_all
3520,2019,NATD,GESM,SF353,Pflanzenproduktion,392,stud_all
3521,2019,NATD,GESM,SF113,Musikerziehung,3267,stud_all
3522,2021,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),999,stud_all
3523,2022,NATA,GESW,SF160,Computerlinguistik,598,stud_all
3524,2020,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),1955,stud_all
3525,2021,NATD,GESM,SF068,Geschichte,17466,stud_all
3526,2021,NATA,GESW,SF194,Tonmeister,17,stud_all
3527,2022,NATA,GESW,SF316,Elektronische Energietechnik,147,stud_all
3528,2023,NATA,GESW,SF548,Ur- und Frühgeschichte,63,stud_all
3529,2019,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",371,stud_all
3530,2020,NATD,GESW,SF168,Justizvollzug,114,stud_all
3531,2023,NATD,GESM,SF146,Slawistik (Slawische Philologie),285,stud_all
3532,2023,NATA,GESW,SF152,Allg. Sprachwissenschaft/Indogermanistik,980,stud_all
3533,2018,NATA,GESM,SF457,Umwelttechnik (einschließlich Recycling),764,stud_all
3534,2022,NATD,GESW,SF006,Amerikanistik/Amerikakunde,1383,stud_all
3535,2019,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,390,stud_all
3536,2023,NATD,GESW,SF082,Holz-/Fasertechnik,142,stud_all
3537,2022,NATA,GESW,SF066,Geophysik,110,stud_all
3538,2021,NATD,GESW,SF014,Astrophysik und Astronomie,78,stud_all
3539,2018,NATD,GESM,SF361,Schulpädagogik,223,stud_all
3540,2018,NATA,GESM,SF061,Meliorationswesen,0,stud_all
3541,2023,NATA,GESW,SF058,"Forstwissenschaft, -wirtschaft",364,stud_all
3542,2021,NATA,GESM,SF111,Mineralogie,43,stud_all
3543,2022,NATA,GESM,SF464,Facility Management,95,stud_all
3544,2020,NATA,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",27,stud_all
3545,2019,NATA,GESM,SF054,Film und Fernsehen,212,stud_all
3546,2020,NATA,GESW,SF118,Technomathematik,103,stud_all
3547,2021,NATA,GESM,SF257,Arbeits- und Berufsberatung,3,stud_all
3548,2021,NATA,GESW,SF205,Bildhauerei/Plastik,103,stud_all
3549,2023,NATA,GESM,SF215,Gesundheitstechnik,2282,stud_all
3550,2018,NATD,GESM,SF268,Verkehrswesen,0,stud_all
3551,2020,NATA,GESM,SF266,Finanzverwaltung,5,stud_all
3552,2022,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,736,stud_all
3553,2019,NATD,GESW,SF195,Gesundheitspädagogik,3917,stud_all
3554,2018,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",2,stud_all
3555,2019,NATD,GESM,SF259,Auswärtige Angelegenheiten,92,stud_all
3556,2019,NATD,GESM,SF019,Orientierungsstudium MINT,0,stud_all
3557,2022,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",3,stud_all
3558,2019,NATD,GESW,SF205,Bildhauerei/Plastik,126,stud_all
3559,2018,NATA,GESW,SF059,Französisch,587,stud_all
3560,2021,NATA,GESM,SF017,Bauingenieurwesen/Ingenieurbau,8380,stud_all
3561,2018,NATD,GESM,SF028,Brauwesen/Getränketechnologie,521,stud_all
3562,2019,NATA,GESW,SF146,Slawistik (Slawische Philologie),405,stud_all
3563,2020,NATA,GESM,SF026,Biologie,2725,stud_all
3564,2020,NATD,GESM,SF075,Holzwirtschaft,173,stud_all
3565,2020,NATA,GESW,SF212,Feinwerktechnik,15,stud_all
3566,2021,NATD,GESM,SF162,Caritaswissenschaft,25,stud_all
3567,2021,NATA,GESM,SF019,Orientierungsstudium MINT,0,stud_all
3568,2019,NATA,GESM,SF302,Medienwissenschaft,376,stud_all
3569,2021,NATA,GESW,SF193,Kirchenmusik,51,stud_all
3570,2018,NATD,GESM,SF122,"Orientalistik, Altorientalistik",556,stud_all
3571,2020,NATD,GESW,SF263,Polizei/Verfassungsschutz,8535,stud_all
3572,2019,NATD,GESW,SF197,Holzbau,117,stud_all
3573,2018,NATA,GESM,SF310,Regenerative Energien,486,stud_all
3574,2021,NATD,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,120,stud_all
3575,2023,NATA,GESW,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",1,stud_all
3576,2019,NATA,GESM,SF208,Soziale Arbeit,934,stud_all
3577,2022,NATD,GESW,SF005,Klassische Philologie,162,stud_all
3578,2019,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),831,stud_all
3579,2023,NATD,GESM,SF147,Sozialkunde,1820,stud_all
3580,2023,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0,stud_all
3581,2021,NATD,GESW,SF255,Archivwesen,237,stud_all
3582,2022,NATA,GESW,SF065,Geologie/Paläontologie,53,stud_all
3583,2021,NATA,GESW,SF109,Publizistik (ab 2008 zu SF303),0,stud_all
3584,2020,NATD,GESW,SF023,Bildende Kunst/Grafik,1620,stud_all
3585,2021,NATA,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0,stud_all
3586,2022,NATD,GESW,SF245,Sozialpädagogik,9617,stud_all
3587,2018,NATA,GESM,SF060,Gartenbau,86,stud_all
3588,2020,NATD,GESW,SF169,Ethik,764,stud_all
3589,2019,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,104,stud_all
3590,2023,NATD,GESW,SF081,Iranistik,58,stud_all
3591,2018,NATA,GESM,SF216,Glastechnik/Keramik,13,stud_all
3592,2019,NATD,GESW,SF290,Sonstige Fächer,1234,stud_all
3593,2023,NATA,GESW,SF059,Französisch,444,stud_all
3594,2018,NATD,GESW,SF213,Versorgungstechnik,465,stud_all
3595,2021,NATD,GESM,SF161,Diakoniewissenschaft,114,stud_all
3596,2019,NATD,GESW,SF050,Geografie/Erdkunde,10169,stud_all
3597,2019,NATD,GESW,SF300,Biomedizin,1382,stud_all
3598,2023,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_all
3599,2020,NATA,GESW,SF119,Niederländisch,18,stud_all
3600,2019,NATA,GESM,SF199,Lernbereich Technik,12,stud_all
3601,2021,NATA,GESW,SF206,Polnisch,15,stud_all
3602,2023,NATD,GESM,SF001,Ägyptologie,268,stud_all
3603,2019,NATA,GESM,SF209,Tschechisch,2,stud_all
3604,2020,NATA,GESM,SF265,Bankwesen,8,stud_all
3605,2021,NATD,GESM,SF067,Germanistik/Deutsch,13082,stud_all
3606,2020,NATA,GESM,SF025,Biochemie,616,stud_all
3607,2018,NATD,GESW,SF119,Niederländisch,245,stud_all
3608,2019,NATD,GESW,SF196,Studienkolleg,0,stud_all
3609,2019,NATD,GESM,SF258,Arbeitsverwaltung,301,stud_all
3610,2022,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,196,stud_all
3611,2018,NATD,GESM,SF269,Zoll- und Steuerverwaltung,2629,stud_all
3612,2019,NATD,GESW,SF206,Polnisch,43,stud_all
3613,2018,NATA,GESW,SF154,Lernbereich Gesellschaftslehre,11,stud_all
3614,2019,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),2,stud_all
